GRID_OID,PLAIN,HILL,MOUNTAIN,PLAIN_M,HILL_M,MOUNTAIN_M,TOTAL_M
29603,20,0,0,1.0,0.0,0.0,1
29604,20,0,0,1.0,0.0,0.0,1
29605,19,0,0,1.0,0.0,0.0,1
29606,19,0,0,1.0,0.0,0.0,1
29607,19,0,0,1.0,0.0,0.0,1
29608,20,0,0,1.0,0.0,0.0,1
29609,18,0,0,1.0,0.0,0.0,1
29610,18,0,0,1.0,0.0,0.0,1
29611,19,0,0,1.0,0.0,0.0,1
29612,20,0,0,1.0,0.0,0.0,1
29613,18,0,0,1.0,0.0,0.0,1
29614,19,0,0,1.0,0.0,0.0,1
29615,19,0,0,1.0,0.0,0.0,1
29616,21,0,0,1.0,0.0,0.0,1
29617,19,0,0,1.0,0.0,0.0,1
29618,19,0,0,1.0,0.0,0.0,1
29619,10,0,0,1.0,0.0,0.0,1
29620,8,0,0,1.0,0.0,0.0,1
29621,5,8,0,0.384615385,0.615384615,0.0,1
29622,1,18,0,0.052631579,0.947368421,0.0,1
29623,0,16,2,0.0,0.888888889,0.111111111,1
29624,0,19,1,0.0,0.95,0.05,1
29625,1,17,1,0.052631579,0.894736842,0.052631579,1
29626,4,15,0,0.210526316,0.789473684,0.0,1
29627,9,9,0,0.5,0.5,0.0,1
29628,8,11,0,0.421052632,0.578947368,0.0,1
29629,0,20,0,0.0,1.0,0.0,1
29630,2,16,0,0.111111111,0.888888889,0.0,1
29631,0,20,0,0.0,1.0,0.0,1
29632,10,8,0,0.555555556,0.444444444,0.0,1
29633,12,7,0,0.631578947,0.368421053,0.0,1
29634,9,10,0,0.473684211,0.526315789,0.0,1
29635,14,5,0,0.736842105,0.263157895,0.0,1
29636,1,16,1,0.055555556,0.888888889,0.055555556,1
29637,0,10,10,0.0,0.5,0.5,1
29638,0,14,4,0.0,0.777777778,0.222222222,1
29639,3,7,0,0.3,0.7,0.0,1
29656,2,6,0,0.25,0.75,0.0,1
29657,5,8,0,0.384615385,0.615384615,0.0,1
29658,2,16,0,0.111111111,0.888888889,0.0,1
29659,0,19,0,0.0,1.0,0.0,1
29660,0,15,3,0.0,0.833333333,0.166666667,1
29661,1,14,2,0.058823529,0.823529412,0.117647059,1
29808,0,11,3,0.0,0.785714286,0.214285714,1
29809,0,4,14,0.0,0.222222222,0.777777778,1
29810,0,4,15,0.0,0.210526316,0.789473684,1
29811,0,6,13,0.0,0.315789474,0.684210526,1
29812,0,0,19,0.0,0.0,1.0,1
29813,0,0,19,0.0,0.0,1.0,1
29814,0,0,18,0.0,0.0,1.0,1
29815,0,0,19,0.0,0.0,1.0,1
29816,0,0,21,0.0,0.0,1.0,1
29817,0,0,19,0.0,0.0,1.0,1
29818,0,8,10,0.0,0.444444444,0.555555556,1
29819,2,10,6,0.111111111,0.555555556,0.333333333,1
29820,9,7,4,0.45,0.35,0.2,1
29821,19,0,0,1.0,0.0,0.0,1
29822,9,10,0,0.473684211,0.526315789,0.0,1
29823,12,6,1,0.631578947,0.315789474,0.052631579,1
29824,1,16,2,0.052631579,0.842105263,0.105263158,1
29825,2,18,0,0.1,0.9,0.0,1
29826,0,13,5,0.0,0.722222222,0.277777778,1
29827,0,8,11,0.0,0.421052632,0.578947368,1
29828,0,13,6,0.0,0.684210526,0.315789474,1
29829,0,9,11,0.0,0.45,0.55,1
29830,0,19,0,0.0,1.0,0.0,1
29831,7,11,0,0.388888889,0.611111111,0.0,1
29832,19,0,0,1.0,0.0,0.0,1
29833,19,0,0,1.0,0.0,0.0,1
29834,19,0,0,1.0,0.0,0.0,1
29835,19,0,0,1.0,0.0,0.0,1
29836,19,0,0,1.0,0.0,0.0,1
29837,19,0,0,1.0,0.0,0.0,1
29838,20,0,0,1.0,0.0,0.0,1
29839,19,0,0,1.0,0.0,0.0,1
29840,20,0,0,1.0,0.0,0.0,1
29841,19,0,0,1.0,0.0,0.0,1
29842,20,0,0,1.0,0.0,0.0,1
29843,19,0,0,1.0,0.0,0.0,1
29844,18,0,0,1.0,0.0,0.0,1
29845,19,0,0,1.0,0.0,0.0,1
29846,20,0,0,1.0,0.0,0.0,1
29847,18,0,0,1.0,0.0,0.0,1
29848,19,0,0,1.0,0.0,0.0,1
29849,16,2,0,0.888888889,0.111111111,0.0,1
29850,8,12,0,0.4,0.6,0.0,1
29851,0,19,0,0.0,1.0,0.0,1
29852,1,18,0,0.052631579,0.947368421,0.0,1
29853,11,7,0,0.611111111,0.388888889,0.0,1
29854,16,4,0,0.8,0.2,0.0,1
29855,18,1,0,0.947368421,0.052631579,0.0,1
29856,17,2,0,0.894736842,0.105263158,0.0,1
29857,13,6,0,0.684210526,0.315789474,0.0,1
29858,16,3,0,0.842105263,0.157894737,0.0,1
29859,13,6,0,0.684210526,0.315789474,0.0,1
29860,15,4,0,0.789473684,0.210526316,0.0,1
29861,18,1,0,0.947368421,0.052631579,0.0,1
29862,18,1,0,0.947368421,0.052631579,0.0,1
29863,14,5,0,0.736842105,0.263157895,0.0,1
29864,9,11,0,0.45,0.55,0.0,1
29865,0,18,0,0.0,1.0,0.0,1
29866,9,10,0,0.473684211,0.526315789,0.0,1
29885,0,12,1,0.0,0.923076923,0.076923077,1
29886,0,14,5,0.0,0.736842105,0.263157895,1
29887,0,17,2,0.0,0.894736842,0.105263158,1
29888,0,16,3,0.0,0.842105263,0.157894737,1
29889,0,8,12,0.0,0.4,0.6,1
29890,1,14,2,0.058823529,0.823529412,0.117647059,1
30036,0,8,3,0.0,0.727272727,0.272727273,1
30037,0,7,13,0.0,0.35,0.65,1
30038,1,1,17,0.052631579,0.052631579,0.894736842,1
30039,0,1,18,0.0,0.052631579,0.947368421,1
30040,0,5,14,0.0,0.263157895,0.736842105,1
30041,0,0,19,0.0,0.0,1.0,1
30042,0,1,19,0.0,0.05,0.95,1
30043,0,0,18,0.0,0.0,1.0,1
30044,0,1,18,0.0,0.052631579,0.947368421,1
30045,0,8,10,0.0,0.444444444,0.555555556,1
30046,10,7,3,0.5,0.35,0.15,1
30047,1,18,0,0.052631579,0.947368421,0.0,1
30048,0,18,1,0.0,0.947368421,0.052631579,1
30049,0,18,1,0.0,0.947368421,0.052631579,1
30050,2,14,3,0.105263158,0.736842105,0.157894737,1
30051,15,4,1,0.75,0.2,0.05,1
30052,5,10,3,0.277777778,0.555555556,0.166666667,1
30053,9,10,0,0.473684211,0.526315789,0.0,1
30054,0,19,0,0.0,1.0,0.0,1
30055,0,16,4,0.0,0.8,0.2,1
30056,0,13,6,0.0,0.684210526,0.315789474,1
30057,0,10,8,0.0,0.555555556,0.444444444,1
30058,0,11,8,0.0,0.578947368,0.421052632,1
30059,0,19,1,0.0,0.95,0.05,1
30060,6,12,0,0.333333333,0.666666667,0.0,1
30061,19,0,0,1.0,0.0,0.0,1
30062,18,0,0,1.0,0.0,0.0,1
30063,20,0,0,1.0,0.0,0.0,1
30064,19,0,0,1.0,0.0,0.0,1
30065,18,0,0,1.0,0.0,0.0,1
30066,19,0,0,1.0,0.0,0.0,1
30067,19,0,0,1.0,0.0,0.0,1
30068,19,0,0,1.0,0.0,0.0,1
30069,19,0,0,1.0,0.0,0.0,1
30070,18,0,0,1.0,0.0,0.0,1
30071,19,0,0,1.0,0.0,0.0,1
30072,20,0,0,1.0,0.0,0.0,1
30073,18,0,0,1.0,0.0,0.0,1
30074,19,0,0,1.0,0.0,0.0,1
30075,18,0,0,1.0,0.0,0.0,1
30076,20,0,0,1.0,0.0,0.0,1
30077,14,5,0,0.736842105,0.263157895,0.0,1
30078,7,12,0,0.368421053,0.631578947,0.0,1
30079,1,18,0,0.052631579,0.947368421,0.0,1
30080,4,16,0,0.2,0.8,0.0,1
30081,16,2,0,0.888888889,0.111111111,0.0,1
30082,18,0,0,1.0,0.0,0.0,1
30083,20,0,0,1.0,0.0,0.0,1
30084,7,13,0,0.35,0.65,0.0,1
30085,0,18,0,0.0,1.0,0.0,1
30086,0,19,0,0.0,1.0,0.0,1
30087,0,18,0,0.0,1.0,0.0,1
30088,3,18,0,0.142857143,0.857142857,0.0,1
30089,2,17,0,0.105263158,0.894736842,0.0,1
30090,0,18,0,0.0,1.0,0.0,1
30091,0,19,0,0.0,1.0,0.0,1
30092,0,19,1,0.0,0.95,0.05,1
30093,3,16,0,0.157894737,0.842105263,0.0,1
30094,0,17,2,0.0,0.894736842,0.105263158,1
30095,5,14,0,0.263157895,0.736842105,0.0,1
30096,7,1,0,0.875,0.125,0.0,1
30103,3,6,0,0.333333333,0.666666667,0.0,1
30104,2,7,0,0.222222222,0.777777778,0.0,1
30114,1,1,0,0.5,0.5,0.0,1
30115,0,16,2,0.0,0.888888889,0.111111111,1
30116,0,7,13,0.0,0.35,0.65,1
30117,0,1,17,0.0,0.055555556,0.944444444,1
30118,0,7,11,0.0,0.388888889,0.611111111,1
30119,4,12,0,0.25,0.75,0.0,1
30264,0,4,4,0.0,0.5,0.5,1
30265,0,14,4,0.0,0.777777778,0.222222222,1
30266,5,5,8,0.277777778,0.277777778,0.444444444,1
30267,13,7,0,0.65,0.35,0.0,1
30268,1,10,9,0.05,0.5,0.45,1
30269,0,4,14,0.0,0.222222222,0.777777778,1
30270,0,0,19,0.0,0.0,1.0,1
30271,0,0,18,0.0,0.0,1.0,1
30272,0,0,21,0.0,0.0,1.0,1
30273,0,1,18,0.0,0.052631579,0.947368421,1
30274,7,6,5,0.388888889,0.333333333,0.277777778,1
30275,19,0,0,1.0,0.0,0.0,1
30276,15,4,0,0.789473684,0.210526316,0.0,1
30277,10,10,0,0.5,0.5,0.0,1
30278,4,13,1,0.222222222,0.722222222,0.055555556,1
30279,0,19,0,0.0,1.0,0.0,1
30280,0,12,7,0.0,0.631578947,0.368421053,1
30281,0,13,7,0.0,0.65,0.35,1
30282,12,2,5,0.631578947,0.105263158,0.263157895,1
30283,3,11,4,0.166666667,0.611111111,0.222222222,1
30284,2,14,2,0.111111111,0.777777778,0.111111111,1
30285,0,14,6,0.0,0.7,0.3,1
30286,0,7,11,0.0,0.388888889,0.611111111,1
30287,0,14,5,0.0,0.736842105,0.263157895,1
30288,4,14,0,0.222222222,0.777777778,0.0,1
30289,0,21,0,0.0,1.0,0.0,1
30290,18,1,0,0.947368421,0.052631579,0.0,1
30291,19,0,0,1.0,0.0,0.0,1
30292,19,0,0,1.0,0.0,0.0,1
30293,19,0,0,1.0,0.0,0.0,1
30294,19,0,0,1.0,0.0,0.0,1
30295,19,0,0,1.0,0.0,0.0,1
30296,18,0,0,1.0,0.0,0.0,1
30297,19,0,0,1.0,0.0,0.0,1
30298,17,3,0,0.85,0.15,0.0,1
30299,17,1,0,0.944444444,0.055555556,0.0,1
30300,19,0,0,1.0,0.0,0.0,1
30301,18,0,0,1.0,0.0,0.0,1
30302,17,2,0,0.894736842,0.105263158,0.0,1
30303,17,2,0,0.894736842,0.105263158,0.0,1
30304,9,10,0,0.473684211,0.526315789,0.0,1
30305,7,13,0,0.35,0.65,0.0,1
30306,0,20,0,0.0,1.0,0.0,1
30307,0,18,0,0.0,1.0,0.0,1
30308,8,10,0,0.444444444,0.555555556,0.0,1
30309,19,0,0,1.0,0.0,0.0,1
30310,20,0,0,1.0,0.0,0.0,1
30311,17,2,0,0.894736842,0.105263158,0.0,1
30312,3,16,0,0.157894737,0.842105263,0.0,1
30313,0,18,0,0.0,1.0,0.0,1
30314,0,20,0,0.0,1.0,0.0,1
30315,0,18,0,0.0,1.0,0.0,1
30316,0,20,0,0.0,1.0,0.0,1
30317,1,17,0,0.055555556,0.944444444,0.0,1
30318,1,19,0,0.05,0.95,0.0,1
30319,9,10,0,0.473684211,0.526315789,0.0,1
30320,6,12,0,0.333333333,0.666666667,0.0,1
30321,9,10,0,0.473684211,0.526315789,0.0,1
30322,3,14,4,0.142857143,0.666666667,0.19047619,1
30323,0,11,7,0.0,0.611111111,0.388888889,1
30324,0,15,4,0.0,0.789473684,0.210526316,1
30325,2,12,5,0.105263158,0.631578947,0.263157895,1
30326,2,9,0,0.181818182,0.818181818,0.0,1
30327,3,1,0,0.75,0.25,0.0,1
30328,3,0,0,1.0,0.0,0.0,1
30329,6,3,0,0.666666667,0.333333333,0.0,1
30330,10,7,0,0.588235294,0.411764706,0.0,1
30331,4,14,0,0.222222222,0.777777778,0.0,1
30332,0,19,0,0.0,1.0,0.0,1
30333,0,19,0,0.0,1.0,0.0,1
30334,0,19,0,0.0,1.0,0.0,1
30335,3,11,0,0.214285714,0.785714286,0.0,1
30336,3,2,0,0.6,0.4,0.0,1
30344,3,2,0,0.6,0.4,0.0,1
30345,1,16,0,0.058823529,0.941176471,0.0,1
30346,1,14,3,0.055555556,0.777777778,0.166666667,1
30347,2,12,0,0.142857143,0.857142857,0.0,1
30377,19,0,0,1.0,0.0,0.0,1
30378,18,0,0,1.0,0.0,0.0,1
30379,2,0,0,1.0,0.0,0.0,1
30493,3,0,0,1.0,0.0,0.0,1
30494,1,8,12,0.047619048,0.380952381,0.571428571,1
30495,3,5,11,0.157894737,0.263157895,0.578947368,1
30496,17,1,0,0.944444444,0.055555556,0.0,1
30497,0,8,10,0.0,0.444444444,0.555555556,1
30498,0,0,20,0.0,0.0,1.0,1
30499,0,0,20,0.0,0.0,1.0,1
30500,0,2,16,0.0,0.111111111,0.888888889,1
30501,0,4,14,0.0,0.222222222,0.777777778,1
30502,0,1,19,0.0,0.05,0.95,1
30503,13,5,1,0.684210526,0.263157895,0.052631579,1
30504,17,2,0,0.894736842,0.105263158,0.0,1
30505,17,2,0,0.894736842,0.105263158,0.0,1
30506,17,2,0,0.894736842,0.105263158,0.0,1
30507,5,15,0,0.25,0.75,0.0,1
30508,0,18,0,0.0,1.0,0.0,1
30509,0,19,0,0.0,1.0,0.0,1
30510,0,9,9,0.0,0.5,0.5,1
30511,4,6,10,0.2,0.3,0.5,1
30512,12,7,0,0.631578947,0.368421053,0.0,1
30513,1,15,2,0.055555556,0.833333333,0.111111111,1
30514,2,14,3,0.105263158,0.736842105,0.157894737,1
30515,0,13,7,0.0,0.65,0.35,1
30516,0,15,4,0.0,0.789473684,0.210526316,1
30517,1,17,0,0.055555556,0.944444444,0.0,1
30518,2,16,0,0.111111111,0.888888889,0.0,1
30519,6,14,0,0.3,0.7,0.0,1
30520,19,0,0,1.0,0.0,0.0,1
30521,19,0,0,1.0,0.0,0.0,1
30522,19,0,0,1.0,0.0,0.0,1
30523,20,0,0,1.0,0.0,0.0,1
30524,14,5,0,0.736842105,0.263157895,0.0,1
30525,4,16,0,0.2,0.8,0.0,1
30526,8,11,0,0.421052632,0.578947368,0.0,1
30527,13,6,0,0.684210526,0.315789474,0.0,1
30528,14,6,0,0.7,0.3,0.0,1
30529,19,0,0,1.0,0.0,0.0,1
30530,18,1,0,0.947368421,0.052631579,0.0,1
30531,20,0,0,1.0,0.0,0.0,1
30532,20,0,0,1.0,0.0,0.0,1
30533,15,3,0,0.833333333,0.166666667,0.0,1
30534,16,2,0,0.888888889,0.111111111,0.0,1
30535,9,10,0,0.473684211,0.526315789,0.0,1
30536,6,13,0,0.315789474,0.684210526,0.0,1
30537,7,12,0,0.368421053,0.631578947,0.0,1
30538,15,4,0,0.789473684,0.210526316,0.0,1
30539,11,8,0,0.578947368,0.421052632,0.0,1
30540,1,19,0,0.05,0.95,0.0,1
30541,0,18,0,0.0,1.0,0.0,1
30542,0,18,0,0.0,1.0,0.0,1
30543,0,19,0,0.0,1.0,0.0,1
30544,0,21,0,0.0,1.0,0.0,1
30545,0,14,4,0.0,0.777777778,0.222222222,1
30546,3,12,4,0.157894737,0.631578947,0.210526316,1
30547,2,15,1,0.111111111,0.833333333,0.055555556,1
30548,5,12,2,0.263157895,0.631578947,0.105263158,1
30549,14,5,0,0.736842105,0.263157895,0.0,1
30550,1,12,5,0.055555556,0.666666667,0.277777778,1
30551,0,16,3,0.0,0.842105263,0.157894737,1
30552,0,16,4,0.0,0.8,0.2,1
30553,0,13,5,0.0,0.722222222,0.277777778,1
30554,0,17,1,0.0,0.944444444,0.055555556,1
30555,0,20,0,0.0,1.0,0.0,1
30556,3,16,0,0.157894737,0.842105263,0.0,1
30557,10,8,0,0.555555556,0.444444444,0.0,1
30558,2,18,0,0.1,0.9,0.0,1
30559,1,16,2,0.052631579,0.842105263,0.105263158,1
30560,2,15,2,0.105263158,0.789473684,0.105263158,1
30561,6,12,0,0.333333333,0.666666667,0.0,1
30562,5,14,0,0.263157895,0.736842105,0.0,1
30563,0,20,0,0.0,1.0,0.0,1
30564,0,16,2,0.0,0.888888889,0.111111111,1
30565,0,19,0,0.0,1.0,0.0,1
30566,7,7,0,0.5,0.5,0.0,1
30606,18,0,0,1.0,0.0,0.0,1
30607,19,0,0,1.0,0.0,0.0,1
30608,13,0,0,1.0,0.0,0.0,1
30722,2,0,0,1.0,0.0,0.0,1
30723,6,2,1,0.666666667,0.222222222,0.111111111,1
30724,6,1,1,0.75,0.125,0.125,1
30725,9,2,0,0.818181818,0.181818182,0.0,1
30726,0,3,8,0.0,0.272727273,0.727272727,1
30727,0,0,18,0.0,0.0,1.0,1
30728,0,0,16,0.0,0.0,1.0,1
30729,0,0,14,0.0,0.0,1.0,1
30730,0,1,15,0.0,0.0625,0.9375,1
30731,3,7,8,0.166666667,0.388888889,0.444444444,1
30732,20,0,0,1.0,0.0,0.0,1
30733,14,6,0,0.7,0.3,0.0,1
30734,14,4,0,0.777777778,0.222222222,0.0,1
30735,7,11,0,0.388888889,0.611111111,0.0,1
30736,6,9,0,0.4,0.6,0.0,1
30737,0,16,4,0.0,0.8,0.2,1
30738,0,9,10,0.0,0.473684211,0.526315789,1
30739,0,3,16,0.0,0.157894737,0.842105263,1
30740,0,2,17,0.0,0.105263158,0.894736842,1
30741,2,9,8,0.105263158,0.473684211,0.421052632,1
30742,0,10,9,0.0,0.526315789,0.473684211,1
30743,0,3,15,0.0,0.166666667,0.833333333,1
30744,0,11,8,0.0,0.578947368,0.421052632,1
30745,0,19,1,0.0,0.95,0.05,1
30746,0,20,0,0.0,1.0,0.0,1
30747,0,19,0,0.0,1.0,0.0,1
30748,1,17,0,0.055555556,0.944444444,0.0,1
30749,0,19,0,0.0,1.0,0.0,1
30750,12,8,0,0.6,0.4,0.0,1
30751,6,10,1,0.352941176,0.588235294,0.058823529,1
30752,4,12,2,0.222222222,0.666666667,0.111111111,1
30753,1,19,0,0.05,0.95,0.0,1
30754,0,19,0,0.0,1.0,0.0,1
30755,1,18,0,0.052631579,0.947368421,0.0,1
30756,7,11,0,0.388888889,0.611111111,0.0,1
30757,15,4,0,0.789473684,0.210526316,0.0,1
30758,20,0,0,1.0,0.0,0.0,1
30759,18,0,0,1.0,0.0,0.0,1
30760,18,0,0,1.0,0.0,0.0,1
30761,19,0,0,1.0,0.0,0.0,1
30762,19,0,0,1.0,0.0,0.0,1
30763,17,2,0,0.894736842,0.105263158,0.0,1
30764,18,0,0,1.0,0.0,0.0,1
30765,14,6,0,0.7,0.3,0.0,1
30766,3,17,0,0.15,0.85,0.0,1
30767,12,7,0,0.631578947,0.368421053,0.0,1
30768,2,16,0,0.111111111,0.888888889,0.0,1
30769,0,19,0,0.0,1.0,0.0,1
30770,0,19,0,0.0,1.0,0.0,1
30771,1,18,0,0.052631579,0.947368421,0.0,1
30772,0,19,0,0.0,1.0,0.0,1
30773,0,19,0,0.0,1.0,0.0,1
30774,0,17,2,0.0,0.894736842,0.105263158,1
30775,0,17,2,0.0,0.894736842,0.105263158,1
30776,0,19,0,0.0,1.0,0.0,1
30777,0,18,1,0.0,0.947368421,0.052631579,1
30778,0,18,1,0.0,0.947368421,0.052631579,1
30779,0,19,0,0.0,1.0,0.0,1
30780,1,18,0,0.052631579,0.947368421,0.0,1
30781,4,15,0,0.210526316,0.789473684,0.0,1
30782,9,11,0,0.45,0.55,0.0,1
30783,4,14,0,0.222222222,0.777777778,0.0,1
30784,4,14,0,0.222222222,0.777777778,0.0,1
30785,12,8,0,0.6,0.4,0.0,1
30786,16,2,0,0.888888889,0.111111111,0.0,1
30787,4,15,0,0.210526316,0.789473684,0.0,1
30788,1,10,8,0.052631579,0.526315789,0.421052632,1
30789,0,1,19,0.0,0.05,0.95,1
30790,0,10,8,0.0,0.555555556,0.444444444,1
30791,5,11,3,0.263157895,0.578947368,0.157894737,1
30792,4,13,1,0.222222222,0.722222222,0.055555556,1
30793,3,16,1,0.15,0.8,0.05,1
30794,1,13,5,0.052631579,0.684210526,0.263157895,1
30795,6,14,0,0.3,0.7,0.0,1
30796,6,9,0,0.4,0.6,0.0,1
30804,2,0,0,1.0,0.0,0.0,1
30806,9,0,0,1.0,0.0,0.0,1
30807,11,0,0,1.0,0.0,0.0,1
30824,1,6,0,0.142857143,0.857142857,0.0,1
30826,3,4,0,0.428571429,0.571428571,0.0,1
30827,6,4,0,0.6,0.4,0.0,1
30828,3,10,0,0.230769231,0.769230769,0.0,1
30829,8,5,0,0.615384615,0.384615385,0.0,1
30830,8,3,0,0.727272727,0.272727273,0.0,1
30831,15,0,0,1.0,0.0,0.0,1
30832,12,0,0,1.0,0.0,0.0,1
30833,18,0,0,1.0,0.0,0.0,1
30834,18,1,0,0.947368421,0.052631579,0.0,1
30835,12,7,0,0.631578947,0.368421053,0.0,1
30836,14,5,0,0.736842105,0.263157895,0.0,1
30837,20,0,0,1.0,0.0,0.0,1
30838,17,0,0,1.0,0.0,0.0,1
30961,15,0,0,1.0,0.0,0.0,1
30962,12,0,0,1.0,0.0,0.0,1
30963,12,3,0,0.8,0.2,0.0,1
30966,0,8,1,0.0,0.888888889,0.111111111,1
30967,0,8,11,0.0,0.421052632,0.578947368,1
30968,0,3,16,0.0,0.157894737,0.842105263,1
30969,0,1,17,0.0,0.055555556,0.944444444,1
30970,0,2,17,0.0,0.105263158,0.894736842,1
30971,0,4,16,0.0,0.2,0.8,1
30972,0,4,15,0.0,0.210526316,0.789473684,1
30973,0,17,1,0.0,0.944444444,0.055555556,1
30974,0,19,0,0.0,1.0,0.0,1
30975,5,14,0,0.263157895,0.736842105,0.0,1
30976,2,18,0,0.1,0.9,0.0,1
30977,0,19,0,0.0,1.0,0.0,1
30978,0,18,0,0.0,1.0,0.0,1
30979,0,12,7,0.0,0.631578947,0.368421053,1
30980,0,2,17,0.0,0.105263158,0.894736842,1
30981,0,3,16,0.0,0.157894737,0.842105263,1
30982,0,7,11,0.0,0.388888889,0.611111111,1
30983,0,19,0,0.0,1.0,0.0,1
30984,0,20,0,0.0,1.0,0.0,1
30985,8,10,0,0.444444444,0.555555556,0.0,1
30986,12,6,0,0.666666667,0.333333333,0.0,1
30987,19,0,0,1.0,0.0,0.0,1
30988,19,0,0,1.0,0.0,0.0,1
30989,19,0,0,1.0,0.0,0.0,1
30990,18,0,0,1.0,0.0,0.0,1
30991,14,6,0,0.7,0.3,0.0,1
30992,15,5,0,0.75,0.25,0.0,1
30993,19,0,0,1.0,0.0,0.0,1
30994,9,9,0,0.5,0.5,0.0,1
30995,0,19,0,0.0,1.0,0.0,1
30996,1,18,0,0.052631579,0.947368421,0.0,1
30997,0,18,0,0.0,1.0,0.0,1
30998,0,19,0,0.0,1.0,0.0,1
30999,0,20,0,0.0,1.0,0.0,1
31000,0,19,0,0.0,1.0,0.0,1
31001,0,19,0,0.0,1.0,0.0,1
31002,0,18,0,0.0,1.0,0.0,1
31003,0,19,1,0.0,0.95,0.05,1
31004,0,12,7,0.0,0.631578947,0.368421053,1
31005,0,17,1,0.0,0.944444444,0.055555556,1
31006,1,18,0,0.052631579,0.947368421,0.0,1
31007,6,14,0,0.3,0.7,0.0,1
31008,9,9,0,0.5,0.5,0.0,1
31009,13,7,0,0.65,0.35,0.0,1
31010,19,0,0,1.0,0.0,0.0,1
31011,19,0,0,1.0,0.0,0.0,1
31012,15,4,0,0.789473684,0.210526316,0.0,1
31013,19,0,0,1.0,0.0,0.0,1
31014,18,0,0,1.0,0.0,0.0,1
31015,16,4,0,0.8,0.2,0.0,1
31016,10,9,0,0.526315789,0.473684211,0.0,1
31017,9,9,2,0.45,0.45,0.1,1
31018,1,3,14,0.055555556,0.166666667,0.777777778,1
31019,0,0,20,0.0,0.0,1.0,1
31020,0,0,19,0.0,0.0,1.0,1
31021,0,2,17,0.0,0.105263158,0.894736842,1
31022,0,5,14,0.0,0.263157895,0.736842105,1
31023,1,17,1,0.052631579,0.894736842,0.052631579,1
31024,0,18,0,0.0,1.0,0.0,1
31025,0,19,0,0.0,1.0,0.0,1
31032,16,0,0,1.0,0.0,0.0,1
31033,19,0,0,1.0,0.0,0.0,1
31034,19,0,0,1.0,0.0,0.0,1
31035,18,0,0,1.0,0.0,0.0,1
31037,16,0,0,1.0,0.0,0.0,1
31051,10,3,0,0.769230769,0.230769231,0.0,1
31052,1,17,0,0.055555556,0.944444444,0.0,1
31053,0,17,1,0.0,0.944444444,0.055555556,1
31054,0,18,0,0.0,1.0,0.0,1
31055,0,20,0,0.0,1.0,0.0,1
31056,0,19,0,0.0,1.0,0.0,1
31057,0,18,1,0.0,0.947368421,0.052631579,1
31058,0,18,0,0.0,1.0,0.0,1
31059,0,19,0,0.0,1.0,0.0,1
31060,5,15,0,0.25,0.75,0.0,1
31061,12,7,0,0.631578947,0.368421053,0.0,1
31062,7,11,0,0.388888889,0.611111111,0.0,1
31063,2,18,0,0.1,0.9,0.0,1
31064,1,17,0,0.055555556,0.944444444,0.0,1
31065,5,15,0,0.25,0.75,0.0,1
31066,17,1,0,0.944444444,0.055555556,0.0,1
31067,19,0,0,1.0,0.0,0.0,1
31068,17,0,0,1.0,0.0,0.0,1
31196,0,0,5,0.0,0.0,1.0,1
31197,0,0,4,0.0,0.0,1.0,1
31198,0,0,3,0.0,0.0,1.0,1
31199,0,0,18,0.0,0.0,1.0,1
31200,0,0,19,0.0,0.0,1.0,1
31201,1,10,9,0.05,0.5,0.45,1
31202,9,10,1,0.45,0.5,0.05,1
31203,14,4,0,0.777777778,0.222222222,0.0,1
31204,17,1,0,0.944444444,0.055555556,0.0,1
31205,11,8,0,0.578947368,0.421052632,0.0,1
31206,3,16,0,0.157894737,0.842105263,0.0,1
31207,0,16,3,0.0,0.842105263,0.157894737,1
31208,0,2,17,0.0,0.105263158,0.894736842,1
31209,0,0,20,0.0,0.0,1.0,1
31210,0,0,20,0.0,0.0,1.0,1
31211,0,0,19,0.0,0.0,1.0,1
31212,0,16,3,0.0,0.842105263,0.157894737,1
31213,0,19,0,0.0,1.0,0.0,1
31214,1,19,0,0.05,0.95,0.0,1
31215,16,3,0,0.842105263,0.157894737,0.0,1
31216,19,0,0,1.0,0.0,0.0,1
31217,20,0,0,1.0,0.0,0.0,1
31218,20,0,0,1.0,0.0,0.0,1
31219,6,13,0,0.315789474,0.684210526,0.0,1
31220,6,12,0,0.333333333,0.666666667,0.0,1
31221,15,4,0,0.789473684,0.210526316,0.0,1
31222,18,1,0,0.947368421,0.052631579,0.0,1
31223,1,17,0,0.055555556,0.944444444,0.0,1
31224,0,19,0,0.0,1.0,0.0,1
31225,0,20,0,0.0,1.0,0.0,1
31226,0,19,0,0.0,1.0,0.0,1
31227,0,19,0,0.0,1.0,0.0,1
31228,0,18,0,0.0,1.0,0.0,1
31229,1,19,0,0.05,0.95,0.0,1
31230,0,19,0,0.0,1.0,0.0,1
31231,0,19,0,0.0,1.0,0.0,1
31232,0,16,2,0.0,0.888888889,0.111111111,1
31233,1,18,1,0.05,0.9,0.05,1
31234,8,11,0,0.421052632,0.578947368,0.0,1
31235,16,2,0,0.888888889,0.111111111,0.0,1
31236,19,0,0,1.0,0.0,0.0,1
31237,19,0,0,1.0,0.0,0.0,1
31238,19,0,0,1.0,0.0,0.0,1
31239,19,0,0,1.0,0.0,0.0,1
31240,19,0,0,1.0,0.0,0.0,1
31241,19,0,0,1.0,0.0,0.0,1
